classification_key,subject,final_value,classification_source,source_revision,source_id
0NKS71,Theoretical Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
0NKS71,Trigonometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
10AUQ5,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Perspective,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Theoretical Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
10AUQ5,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ao3uiz
136K7I,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
136K7I,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_f95kcl
144JC3,Architecture,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Arithmetic,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Astronomy,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Cartography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Commercial Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Cosmography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Geography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Gnomonics & Horology,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Instrument Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Instrument Use,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Mechanics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Military Engineering,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Music Theory,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Navigation,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Perspective,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Practical Geometry,secondary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Surveying,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Theoretical Mathematics,primary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
144JC3,Trigonometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Architecture,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Arithmetic,primary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Astronomy,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Cartography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Commercial Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Cosmography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Geography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Gnomonics & Horology,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Instrument Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Instrument Use,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Mechanics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Military Engineering,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Music Theory,primary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Navigation,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Perspective,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Practical Geometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Surveying,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Theoretical Mathematics,secondary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
1496,Trigonometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
22INUJ,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Perspective,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Theoretical Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
22INUJ,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_3ql58t
2BRI1Z,Architecture,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Arithmetic,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Astronomy,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Cartography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Commercial Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Cosmography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Geography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Gnomonics & Horology,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Instrument Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Instrument Use,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Mechanics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Military Engineering,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Music Theory,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Navigation,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Perspective,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Practical Geometry,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Surveying,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Theoretical Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2BRI1Z,Trigonometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Architecture,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Arithmetic,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Astronomy,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Cartography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Commercial Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Cosmography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Geography,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Gnomonics & Horology,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Instrument Construction,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Instrument Use,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Mechanics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Military Engineering,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Music Theory,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Navigation,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Perspective,primary,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Practical Geometry,unknown,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Surveying,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Theoretical Mathematics,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2I9HSY,Trigonometry,unrelated,old_155_handoff,final_hybrid_v1_2026_06_03,final_hybrid_handoff
2L8L55,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
2L8L55,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_q8y6w8
35H84Y,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Mechanics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Practical Geometry,secondary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Theoretical Mathematics,unknown,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
35H84Y,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_pnsuhz
3WRC2Y,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Perspective,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
3WRC2Y,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_udti8s
