title_page_key,classification_key,is_reprint_nonrepresentative,cluster_key,subject,final_value,classification_source,source_revision,source_id
Amsterdam_1626,Amsterdam_1626,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Practical Geometry,secondary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Theoretical Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1626,Amsterdam_1626,False,,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_hx9mem
Amsterdam_1634,Amsterdam_1634,False,,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Practical Geometry,secondary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1634,Amsterdam_1634,False,,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_cwmaxr
Amsterdam_1660,Amsterdam_1660,False,,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1660,Amsterdam_1660,False,,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_5je7yd
Amsterdam_1662,Amsterdam_1662,False,,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1662,Amsterdam_1662,False,,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_ec1hpb
Amsterdam_1683,Amsterdam_1683,False,,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Mechanics,unknown,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Navigation,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Practical Geometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Surveying,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Theoretical Mathematics,primary,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1683,Amsterdam_1683,False,,Trigonometry,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_oysr6c
Amsterdam_1695,Amsterdam_1695,False,,Architecture,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Arithmetic,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Astronomy,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Cartography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Commercial Mathematics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Cosmography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Geography,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Gnomonics & Horology,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Instrument Construction,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Instrument Use,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Mechanics,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Military Engineering,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Music Theory,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Navigation,unknown,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
Amsterdam_1695,Amsterdam_1695,False,,Perspective,unrelated,new_full_run,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,exec_yj7ne9
