edition_id,feature_id,source_id,source_revision,source_name,value
Alcala_1637,m_classifier,exec_g3a7tb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Alcala_1637,m_classifier,exec_g3a7tb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Alcala_1637,m_classifier,exec_g3a7tb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Alcala_1637,m_classifier,exec_g3a7tb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::primary
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1616,m_classifier,exec_bn61ec,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::secondary
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1618,m_classifier,exec_qokem6,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::secondary
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1626,m_classifier,exec_ty1c6h,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::secondary
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1634,m_classifier,exec_ino6re,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1660,m_classifier,exec_782li8,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1662,m_classifier,exec_ufgf3r,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1683,m_classifier,exec_cfb2e7,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1695,m_classifier,exec_2hu9a4,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::primary
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1697,m_classifier,exec_cqj28j,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::primary
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
