edition_id,feature_id,source_id,source_revision,source_name,value
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1618,m_classifier,exec_5u9s5i,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::secondary
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1626,m_classifier,exec_hx9mem,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::secondary
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1634,m_classifier,exec_cwmaxr,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1660,m_classifier,exec_5je7yd,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1662,m_classifier,exec_ec1hpb,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unknown
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1683,m_classifier,exec_oysr6c,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unknown
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1695,m_classifier,exec_yj7ne9,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::primary
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::primary
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1697,m_classifier,exec_q2fcpq,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::primary
Amsterdam_1700,m_classifier,exec_9rif1k,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1700,m_classifier,exec_9rif1k,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
